405,413
1393,1548
517,516
429,1508
251,375
430,432
43,540
333,134
543,2013
230,292
482,525
1633,217
894,830
1873,3
1152,1106
804,815
1097,347
2137,623
2049,53
392,463
1682,644
808,1100
1021,476
1088,211
1909,2051
55,241
1753,2145
2063,784
1422,790
539,543
1797,292
511,1105
1725,908
592,477
820,1920
404,179
2127,1711
545,550
754,754
997,1071
1125,979
801,1044
914,1264
753,823
2049,668
1181,2276
578,634
1578,315
1240,658
645,2174
573,512
1909,2050
1461,50
1347,1069
1151,1339
251,585
352,986
2138,2102
54,1487
1047,481
2268,1504
982,1007
1850,477
1263,1276
1969,416
1657,1951
2188,1950
162,250
1205,1205
1941,954
246,1573
436,436
1933,1928
1697,1240
820,1864
375,86
2220,497
1088,736
1413,1349
1019,1295
554,60
1635,1036
2206,389
930,930
547,465
1404,2275
1073,174
796,280
50,481
1170,484
417,1345
2084,276
981,447
2228,1585
402,292
1431,766
72,476
1215,480
1221,250
2220,278
1249,718
1088,668
1590,522
57,102
54,479
1128,1070
1080,1309
1223,70
1278,1042
1227,1225
1958,93
1797,424
289,292
1223,476
1006,1264
1472,1473
2178,349
952,952
395,93
238,1840
968,217
1927,2211
1843,136
996,1264
2158,2158
1970,2192
2271,2211
209,338
824,134
487,415
1271,1474
791,791
120,995
566,165
1525,995
694,1023
1752,174
2077,1900
1954,137
1145,1430
1614,436
2203,1773
1614,93
811,766
622,423
1754,389
2251,2251
1529,1852
1632,1342
1282,1107
2169,514
95,634
1389,1213
661,953
252,377
1590,476
1296,1264
1348,1350
237,277
2144,1118
2091,53
645,1386
1552,2101
2138,412
583,1902
98,2052
1403,684
266,677
715,2229
1152,1853
1676,1913
2080,1130
962,1309
2215,476
1922,1079
869,1421
1053,1478
1027,1376
1280,486
1635,1484
1151,389
59,1784
229,928
1682,1777
2032,312
1873,406
1845,650
1521,57
705,881
97,1828
183,413
1345,928
1047,1049
2037,2246
524,984
85,928
861,1977
1696,1464
1420,93
1393,367
683,619
681,1147
274,1672
576,579
2239,2229
2220,1045
89,209
48,813
1680,243
752,763
1695,1639
1264,2214
776,738
1734,1553
1471,720
190,519
1772,1562
1742,1995
1486,1104
2239,477
665,1123
1256,1079
824,651
103,88
996,59
2192,1274
799,1082
442,480
1833,1493
652,480
1079,1827
1977,927
486,364
615,854
1490,1743
2122,275
1635,790
2103,1558
1467,1464
897,986
750,1118
1440,710
1635,820
145,211
680,785
1413,889
893,481
1889,513
782,928
2002,857
1649,1659
1780,240
1084,121
2012,1872
1059,1407
1345,927
1476,1436
1422,1927
163,357
2193,1883
1683,1683
1398,2196
1124,1128
211,486
1127,950
1070,1288
2150,1514
712,1005
57,619
31,579
2135,2260
2181,798
892,32
2164,2013
2272,1867
358,1041
31,534
367,579
1463,389
1393,2197
943,1089
906,477
2058,2230
1129,1124
915,1887
842,565
456,454
221,356
1775,1915
626,476
745,1170
1320,54
2170,1555
513,2011
594,14
272,1062
1632,1352
511,375
923,923
2046,2113
710,845
1713,565
756,1044
1277,1109
677,1317
1296,59
505,1487
1793,1946
1767,1735
750,1355
1137,1138
1578,476
1432,1147
1329,1312
1447,1487
103,632
1330,1441
1152,531
531,2148
1174,1086
550,2236
512,351
1000,684
431,476
1944,1944
2148,136
838,1045
1505,632
327,74
2181,1123
234,399
445,1007
535,524
1593,2253
1632,217
1227,947
963,768
1277,1105
1338,389
138,477
1407,1407
1121,2162
195,13
424,292
1725,1385
1258,1128
1644,1644
1330,584
575,575
996,1700
783,827
46,602
1049,1295
314,634
1623,1790
389,389
1738,1968
548,1938
1226,1315
467,476
744,63
67,375
1574,1883
421,2101
2259,1986
1643,1605
1421,161
1535,1529
188,1554
480,1264
340,2081
1753,513
857,367
325,367
1237,262
550,1441
1148,962
1382,684
1321,191
565,93
583,1393
1185,134
1609,2069
33,250
1514,1535
810,1294
154,555
489,1023
1175,1175
276,119
1704,102
2198,1769
1023,1023
1049,485
2088,1117
1060,324
408,1240
1521,3
1082,1083
1515,1685
1968,64
901,901
275,813
540,128
1257,565
1911,1509
8,389
2254,513
1631,1708
543,2161
232,770
686,766
1402,1334
1173,485
46,517
1394,1394
522,465
278,801
1693,1578
329,513
300,485
1209,1123
1131,1416
996,857
866,497
1227,988
147,432
494,477
399,234
1961,1828
772,364
1529,1849
878,1276
1732,534
724,941
274,1850
453,647
1105,879
1078,1284
1029,1208
1267,1307
1092,1369
1934,1930
1483,827
1485,1443
789,363
211,91
875,1315
334,112
1193,718
968,827
2123,1464
1855,2026
1069,1422
740,844
1220,667
716,820
765,1620
1165,476
736,63
1505,2200
57,651
1098,1024
1203,1300
1197,1883
1491,2225
772,134
494,592
1467,1828
2106,1695
448,577
1711,364
2188,349
1938,1077
446,1062
906,271
1151,1151
642,1194
1535,1514
295,634
1969,2229
1168,626
1550,707
2138,364
195,515
372,638
1948,1948
1575,250
550,473
675,1453
1927,1922
480,1784
375,121
1757,1761
1756,724
939,1432
356,209
119,2163
671,666
1368,564
1403,1382
30,31
534,650
2122,445
1235,981
10,525
1417,1106
1116,683
1805,1805
2080,813
1601,1464
1338,940
1768,2032
2090,2090
653,650
465,477
1385,532
1066,2181
1332,627
902,1117
235,292
1082,1139
1521,1487
2007,2008
36,751
1635,175
1146,1960
57,250
1024,1470
1011,994
340,486
1051,1019
1891,349
527,580
4,364
80,36
1202,1088
189,2052
1380,83
54,1672
624,932
1982,2276
994,1011
579,533
1980,367
1202,1089
582,813
2220,542
1102,1869
1988,1513
1119,963
583,1123
1558,399
225,84
976,1393
1232,619
1694,616
1556,893
2244,1786
2239,412
1131,664
1185,280
1451,1332
2231,1879
1493,1302
1514,1849
1811,1811
2158,1136
146,367
2274,1880
34,484
362,476
581,51
2118,1422
1755,724
1497,2275
1680,1680
897,93
600,480
750,641
539,1345
302,678
1992,463
584,2239
1017,1023
1671,1789
324,324
550,1750
1063,548
2057,1916
1772,2124
726,1007
130,14
1185,1088
955,1044
1335,678
212,1283
2182,465
18,227
1676,150
1575,757
489,942
1495,1837
88,655
1469,134
1503,364
886,1106
865,1123
1010,1044
722,882
550,1578
1531,476
112,513
1720,86
496,309
356,338
399,399
387,465
1315,1240
1635,246
1393,798
2176,1554
1447,1579
1884,1672
68,14
172,364
1189,1088
1213,1370
896,1341
630,1735
1809,1618
902,684
1873,486
1632,579
577,577
1323,1371
995,995
1578,1578
1085,1084
906,2005
1690,208
1417,1243
2007,772
193,364
216,652
1279,383
750,1356
1850,401
1375,1128
757,91
2249,420
59,392
271,1407
2049,2091
1264,480
449,2242
1635,324
71,634
955,1045
1998,1686
388,441
1507,412
824,1579
419,463
477,476
1253,324
1915,1915
794,1247
1808,1735
1298,743
1728,134
339,1055
1754,2232
436,2020
715,75
1564,2045
1626,1945
234,292
340,378
1318,477
750,1851
2185,1909
604,1777
507,455
937,1137
1476,1341
1962,191
1614,2051
1732,2035
337,1984
1077,1077
2024,432
2101,2097
161,797
2010,1731
1240,626
2093,2089
502,365
1922,335
1421,1422
1923,1896
730,2113
1508,534
404,66
201,1170
2191,2181
708,708
179,134
993,848
1629,540
1334,531
1694,1479
2105,942
689,944
1091,1322
2172,2001
1104,923
1075,700
1220,1362
1385,1352
293,523
1035,2087
205,637
213,581
943,1185
1578,589
1221,682
456,390
339,339
1061,1295
906,1947
796,53
8,647
1399,57
1915,1913
1525,324
1223,1170
1280,1185
678,1222
360,53
1395,890
1184,616
184,39
3,1240
1053,1253
2084,2085
949,949
230,402
1913,1846
809,632
66,179
1753,1588
1968,1647
832,271
1830,245
948,1424
2255,1977
1110,954
1393,1393
194,26
422,1961
974,1380
2032,416
1393,1341
886,531
550,477
1843,2266
1919,293
1935,1958
350,465
1927,1079
574,1952
1206,614
1092,1374
687,1158
1075,480
507,1404
1339,940
1385,389
1730,1730
1517,2148
763,248
1672,465
543,1632
2238,2047
835,1147
732,16
1447,421
1808,1806
2064,1981
1563,478
1567,1570
768,1044
181,623
1556,707
1285,1107
1422,2211
1296,1041
1009,485
181,167
415,12
2018,2045
371,2090
1152,1364
208,826
1752,1553
1060,967
733,1412
1346,1104
533,1342
1013,2211
30,477
2151,1706
1644,1196
1130,191
101,995
820,324
1353,976
1652,16
875,406
1345,417
1797,235
1168,260
529,634
1457,395
1700,1124
1852,1516
2153,2020
331,331
1155,989
228,219
562,438
707,485
1836,1582
1225,352
791,1046
1915,1846
403,1464
744,1059
1345,1393
174,1341
768,1045
329,634
1384,367
2115,513
728,1216
16,632
750,2179
925,1342
1406,477
739,50
36,1464
1218,2070
860,742
668,1979
739,485
1735,1808
1549,2021
1790,984
1635,2087
1578,618
946,1056
1629,2159
486,179
739,1295
1290,366
746,1756
458,455
1610,1610
4,64
419,497
607,607
1739,906
189,579
1118,728
1206,2113
2017,2254
846,1341
996,273
575,75
1160,128
513,901
399,483
1822,842
234,402
612,634
92,211
534,465
1538,1707
1293,1311
696,1264
1251,383
413,413
1098,1026
1716,1729
211,364
1003,473
2192,1155
210,73
549,634
119,367
364,296
1365,294
481,485
1885,2047
2075,41
2146,579
913,411
1457,1157
784,60
251,251
781,1307
292,1538
1311,1478
1071,2043
1635,1409
2039,1469
915,1774
1005,1005
396,239
488,589
1737,2209
1303,363
1441,1240
43,128
1673,1824
2215,2143
2169,492
577,1211
1237,1250
1655,513
2006,1276
344,1951
340,532
926,1479
1743,1097
255,1388
1915,1478
1783,389
515,13
1648,1872
796,1088
2164,607
475,626
1107,1282
1001,554
1621,1619
1159,2008
1422,797
1438,1438
1393,192
416,465
1411,241
465,476
718,719
2178,1469
1448,1236
409,591
874,689
911,1147
1355,1264
583,74
1367,953
1430,589
1971,2268
1387,988
955,984
1289,533
817,1302
425,556
173,634
1385,1341
2174,83
1959,1735
727,787
176,54
227,286
1706,292
4,211
1044,1045
1018,746
1933,1933
839,1288
1965,1965
2081,1124
342,1952
1873,272
1878,1937
1681,1364
188,501
1873,722
1346,950
1936,1542
1499,1600
1622,620
1949,476
220,192
157,370
1870,2025
559,632
1289,1548
1782,1707
337,634
1283,1283
6,212
468,517
946,812
888,364
1634,1634
1217,916
909,1288
890,950
25,326
222,1694
968,74
554,64
1637,1541
2164,1302
1498,1921
2,465
876,1138
1045,2162
933,930
1586,1586
1544,2171
2002,1124
1594,1593
478,1315
1203,1282
2181,363
2053,2229
1315,1315
596,418
992,480
1178,1466
759,1015
1501,143
1068,513
975,1275
105,108
896,928
79,465
1520,57
1922,1922
863,21
1873,14
1069,1100
706,1026
105,103
1834,1840
1309,492
968,708
1278,1851
596,538
470,470
2008,772
1096,986
1158,687
1889,134
256,365
1700,59
398,285
1288,1128
1633,1352
874,687
440,349
2111,1639
1278,1264
1811,995
1352,1725
1240,2101
1254,1253
1254,324
271,363
241,492
1578,477
376,473
1992,395
750,251
1324,1207
2262,85
59,1215
550,534
456,939
2103,115
1878,1062
1287,670
775,684
40,74
111,64
753,1220
2081,378
79,115
1916,1916
613,36
888,1085
701,1302
1926,936
2119,513
898,134
1227,2184
1164,763
31,250
991,1387
87,109
939,1147
1250,842
2248,2190
1217,863
542,2162
231,1753
1500,513
213,63
488,634
2093,2093
230,424
257,413
1075,1208
1743,349
1663,617
920,989
778,489
564,465
1541,83
548,363
1304,476
469,1991
1782,1708
229,2182
690,1298
743,1298
1816,1883
2002,1132
2126,1572
551,551
1924,1597
1771,1634
2053,250
1854,1949
1264,1355
908,908
2092,1156
1635,1827
1340,882
2153,436
2185,1805
597,389
600,718
1064,208
429,474
131,54
534,1344
1026,123
1168,1477
584,1412
1302,1620
1152,1216
1191,1244
1259,921
158,277
1981,367
1230,1388
869,602
1650,1650
561,1897
521,634
969,1548
1902,74
1068,1068
1437,1432
1265,972
1463,480
1078,1282
51,465
550,70
1568,2002
1853,497
1033,1447
916,1153
1220,753
1752,1123
1401,1022
821,1185
823,1362
1445,359
72,250
31,1441
1632,1632
969,729
585,375
1655,2113
286,2234
59,600
1697,312
145,4
929,967
490,128
2209,1341
232,1325
265,344
969,1123
1345,596
490,540
714,476
1508,1578
178,622
379,13
469,517
1072,389
1821,2034
901,1181
1035,1036
733,1406
1557,2242
2002,367
1842,1895
1385,986
1523,477
91,211
755,751
1417,1208
1553,480
1665,2171
1691,476
737,50
54,250
1635,2211
1602,304
1173,481
1130,86
1185,1362
1610,1848
2219,1719
2274,1574
230,483
1765,1553
796,668
53,360
1411,962
291,290
2158,1153
747,93
504,881
1285,1284
87,406
1300,1284
2092,497
1532,1332
1153,863
461,63
124,634
389,940
1393,1342
623,623
453,93
434,63
412,250
339,364
1906,1658
1260,1307
863,620
857,1130
2009,2241
1923,1905
1385,1342
1919,2045
110,395
486,1455
1405,908
426,413
2233,2222
1602,2113
1793,1747
1517,1364
2210,1795
327,531
1156,565
2129,2141
943,64
1752,546
1421,1443
57,824
752,1464
1085,367
998,998
1980,174
1621,86
805,1036
312,465
164,164
1451,2239
1451,1456
579,271
993,1341
906,906
2014,1374
99,400
1388,639
840,996
1493,2162
1991,1995
513,1655
1863,1680
309,310
1240,475
1578,296
1784,480
1261,811
592,250
1135,1099
1692,1828
2120,1634
1452,2191
1385,217
1422,1311
775,944
1001,2047
1950,364
1363,950
2146,2251
1915,1079
2270,1917
1879,464
1813,1823
240,476
1206,830
356,1302
933,208
1586,1595
1345,2220
1775,1635
540,492
331,486
1008,1455
1447,57
494,634
445,2122
1299,481
550,476
332,364
1715,1521
96,634
218,560
740,862
995,1846
305,591
723,2192
598,166
1022,492
1542,1543
2263,1880
1688,1450
2158,45
1100,1364
1574,995
1872,1811
1992,537
864,1118
1698,2012
918,1185
961,1044
313,634
816,1308
1427,1040
593,525
220,491
176,465
2243,1522
1500,2055
